graph_type,num_nodes,num_edges,nodes,edges,ratio_n_m,ratio_m_n,density,starting_node,target_node,path_length,min_degree,max_degree,mean_degree,median_degree,q0.25_degree,q0.75_degree,variation_coefficient_degree,entropy_degree,astar_alg_avg_duration,astar_alg_median_duration,astar_alg_std_duration,astar_alg_avg_memory_used,astar_alg_median_memory_used,astar_alg_std_memory_used,dijkstra_alg_avg_duration,dijkstra_alg_median_duration,dijkstra_alg_std_duration,dijkstra_alg_avg_memory_used,dijkstra_alg_median_memory_used,dijkstra_alg_std_memory_used,bfs_alg_avg_duration,bfs_alg_median_duration,bfs_alg_std_duration,bfs_alg_avg_memory_used,bfs_alg_median_memory_used,bfs_alg_std_memory_used,dfs_alg_avg_duration,dfs_alg_median_duration,dfs_alg_std_duration,dfs_alg_avg_memory_used,dfs_alg_median_memory_used,dfs_alg_std_memory_used
generate_random_regular_graph,3454,13816,3454,13816,0.25,4.0,0.0023168259484506225,2037,183,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,3.2406913666733694,3.240358800001559,0.005862795295237344,33986621.666666664,572643,47359475.200300135,7.9560582999984035,7.958462900001905,0.008560390215675156,32410081.0,603047,44982148.1654317,7.75736770000367,7.759378200003994,0.006050409916600846,32119519.333333332,272003,45111220.44001588,6.492420833334715,6.484550199995283,0.03259081866824961,32130274.666666668,302171,45103340.013395905
generate_2d_grid_graph,3455,6214,3455,6214,0.5560025748310267,1.7985528219971056,0.0010414318598709355,906,1101,195,2,4,3.5971056439942113,4.0,3.0,4.0,0.13700866336650058,0.9833951955593758,5.705910966663699,5.687790900003165,0.02619393539187368,33975492.0,295736,47735408.73650329,7.873360033331362,7.875172100000782,0.011720350615602474,32188241.0,362727,45113263.982069045,4.408837633333557,4.405645500009996,0.01257216614744573,32077288.333333332,251507,45113392.953641,3.696151166659547,3.691041799989762,0.014973388206942037,32071849.333333332,284587,45054774.94676026
generate_delaunay_graph,3456,10345,3456,10345,0.33407443209279847,2.9933449074074074,0.001732761162030337,731,265,11,3,12,5.986689814814815,6.0,5.0,7.0,0.2255508550234678,2.457643392806837,10.386050400004024,10.408838499992271,0.043278686339218504,33703552.666666664,341235,47181447.77325387,8.181995700001911,8.19162490000599,0.025940156598231578,32197225.0,353175,45139274.01639623,5.301164099999975,5.302070100005949,0.004361672685258575,32100343.333333332,252915,45144051.69691075,4.583207900000464,4.584257499998785,0.012562921247336548,32084889.0,143643,45171765.91971426
generate_dense_random_graph,3457,644393,3457,644393,0.005364738598960572,186.40237199884294,0.10787174305488595,2880,567,2,308,439,372.8047439976859,373.0,360.0,385.0,0.049253592375654305,6.220006963911848,13.79991123333457,13.816884700005176,0.0432242862025252,127236619.0,1871323,177293912.79472736,10.121705733326962,10.126764699991327,0.020643678743606505,54571538.666666664,1869527,74532838.70312232,4.423035966664126,4.430014099998516,0.013155603491267697,53497304.666666664,308411,75292596.85643928,2.5688824666673704,2.5666710999939824,0.004677032464053206,53505121.333333336,332523,75286771.73676552
generate_random_graph,3458,612003,3458,612003,0.005650299099841014,176.98178137651823,0.10239038552300736,2998,1349,2,293,414,353.96356275303646,354.0,342.0,366.0,0.0506394054468808,6.181298819218338,4.618181066665177,4.620179100005771,0.01765949677573443,113301411.66666667,1858003,157710212.8540458,9.979783166665584,9.99134629999753,0.04043777564078033,51836977.333333336,1708943,70891768.63672236,6.9970712000019075,6.985720900003798,0.05624112241816131,50863050.666666664,344443,71475282.96207951,4.461778499996096,4.447003599998425,0.027849811659811693,50834072.0,352779,71495531.13400605
generate_random_graph,3459,2152,3459,2152,1.6073420074349443,0.6221451286498988,0.00035982945555228387,2177,1865,30,0,7,1.2442902572997976,1.0,0.0,2.0,0.9009000144200742,2.0690706926782174,2.0517587333306437,2.0487445000035223,0.0051331616316401965,32623378.0,99435,45995812.60615845,3.059764533327931,3.059152499990887,0.009642212943471626,32072129.0,261735,45091881.09237591,1.8115105666656746,1.8099477999930969,0.00227423636227982,31988461.666666668,78883,45126981.54743007,1.277574866670572,1.275428599998122,0.006330697496693164,32034043.666666668,75147,45196727.73189919
generate_random_regular_graph,3460,10380,3460,10380,0.3333333333333333,3.0,0.0017346053772766695,981,2484,5,6,6,6.0,6.0,6.0,6.0,0.0,-0.0,2.8483656666697548,2.8470767000108026,0.003149943638726848,33749561.0,459179,47184683.26158516,7.987493799999356,7.981108399995719,0.025862408945638158,32400137.0,512023,45201561.56061393,2.592673166669556,2.589806400006637,0.00983533318209006,32212418.0,309923,45221927.65372341,1.0852072666651413,1.0860125999897718,0.0023008635286021163,32139477.333333332,126523,45273176.817249425
generate_random_regular_graph,3461,13844,3461,13844,0.25,4.0,0.0023121387283236996,168,2501,4,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,5.322060233336136,5.32448700000532,0.007502400854428814,34146830.333333336,599667,47547922.84591739,8.003082899997631,8.00338219999685,0.02185459657242859,32532891.666666668,599575,45265561.32342581,2.4657133000000613,2.4620426000037696,0.01160567273242336,32214667.333333332,169795,45318315.68573325,0.10565066666943797,0.10602859999926295,0.0005707042224955683,32148638.666666668,70955,45364717.918332785
generate_random_regular_graph,3462,6924,3462,6924,0.5,2.0,0.0011557353366079169,354,3373,4,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,1.35794290000437,1.3567461000056937,0.0026427817877168053,33234973.333333332,293587,46691146.25097533,7.941934233332479,7.948048499994911,0.02101576688968007,32370854.333333332,416087,45190871.002131104,0.9615279000039058,0.9610843000118621,0.004864277932021686,32130266.0,98595,45299646.181091845,2.7426901333334777,2.731967400002759,0.01725873479501036,32214850.666666668,299867,45239589.279652484
generate_delaunay_graph,3463,10366,3463,10366,0.33407293073509553,2.9933583598036386,0.0017292653725035463,2245,2655,13,3,12,5.986716719607277,6.0,5.0,7.0,0.2259645064681433,2.4601872626321346,5.375760800001444,5.390832099990803,0.023077122469851396,33750311.0,293795,47419632.02484788,8.265019766661377,8.262243099990883,0.02215779717379888,32349925.333333332,358591,45242612.83374178,3.219973433331082,3.226528300001519,0.026572642640627222,32221307.333333332,240163,45333154.50800279,1.2547181333308497,1.2562886999949114,0.005505600095801194,32177262.666666668,100203,45363835.449069865
generate_random_regular_graph,3464,13856,3464,13856,0.25,4.0,0.002310135720473578,220,2689,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,1.1822300666681258,1.1817780999990646,0.000879438200057874,33971283.666666664,226539,47722281.223271534,8.035899533332364,8.018046800003503,0.025310536187908957,32587430.333333332,599103,45343154.281066135,0.2211281666677678,0.22188749999622814,0.0012402013185803982,32212938.0,83427,45438024.14974526,2.7478940333336745,2.7460745999997016,0.002779708842870186,32272504.0,173339,45395097.11127065
generate_dense_random_graph,3465,449917,3465,449917,0.007701420484222645,129.84617604617605,0.0749689238141894,3149,2068,2,208,311,259.6923520923521,260.0,249.0,271.0,0.05964239328152742,5.974718436974427,0.4253731999924639,0.42344719999528024,0.003222528609878485,85001647.0,1122648,118622851.9252064,9.532277333331876,9.508552800005418,0.042504167698175443,38428221.333333336,1768751,51844342.762232766,7.578761366666488,7.570339899990358,0.043772872985541944,37442747.333333336,311051,52541329.303338796,5.953109066666609,5.949711299996125,0.007643580923041561,37456489.333333336,343899,52531312.2506268
generate_delaunay_graph,3466,10375,3466,10375,0.3340722891566265,2.9933641084824005,0.0017277714911875328,986,1478,22,3,12,5.986728216964801,6.0,5.0,7.0,0.22593753833636473,2.460166781515037,9.200924566670437,9.241729600005783,0.07049311288228781,33845154.0,341619,47485180.78388779,8.270555933331101,8.28573449999385,0.03148616678278755,32437897.0,359791,45365298.21729612,4.5925788999981405,4.603980100000626,0.04876446579079504,32284130.0,251347,45406182.54562189,2.5187108000003113,2.521883599998546,0.0062196868618525835,32253657.0,126171,45435149.05357061
generate_2d_grid_graph,3467,3466,3467,3466,1.0002885170225044,0.9997115661955581,0.0005768676088837611,1290,2837,1547,1,2,1.9994231323911162,2.0,2.0,2.0,0.012009033692018127,0.007038794900509741,6.533283400004923,6.531620699999621,0.014191851825428523,33874999.0,367312,47492015.67112481,7.929213299998082,7.93345660000341,0.013045170576270545,32426433.0,390791,45410429.5822007,6.535561033330548,6.536519999994198,0.011752022757008599,32327677.666666668,291795,45410566.13235826,3.562412666671056,3.56073810000089,0.014416315322465654,32243793.0,109131,45445297.4500942
generate_random_regular_graph,3468,6936,3468,6936,0.5,2.0,0.0011537352177675222,1621,682,7,4,4,4.0,4.0,4.0,4.0,0.0,-0.0,3.1363911666703643,3.138885799999116,0.010845216449295182,33369701.333333332,220219,46880458.815156266,7.969855266666855,7.970848900004057,0.007638984719278001,32530839.0,415751,45417598.663259804,0.5215919999997519,0.5224430000089342,0.0019643772256531244,32231287.333333332,83683,45463600.673422955,4.956923299997773,4.958173699997133,0.008530243617656398,32334240.0,312507,45390555.499675676
generate_random_graph,3469,707512,3469,707512,0.004903097049944029,203.95272412799076,0.11761979476816077,3032,1985,2,337,472,407.9054482559815,408.0,395.0,421.0,0.047551373425781716,6.296372767546532,8.985276933332594,8.994228700001258,0.03044005340215844,130506612.66666667,1877667,181915316.21055496,10.325402566663493,10.300623999995878,0.0377398084531276,59795520.0,1879383,81908003.92252965,3.4061030666683414,3.3958397999958834,0.02243873740398071,58682120.666666664,207635,82695444.62371898,5.870983200002229,5.860375200005365,0.024833513415250117,58707988.666666664,284835,82676816.82296999
generate_2d_grid_graph,3470,6583,3470,6583,0.5271152969770622,1.8971181556195966,0.0010937550623347342,3028,3380,6,2,4,3.7942363112391932,4.0,4.0,4.0,0.10729433768563021,0.7413259272563091,0.28898079999392695,0.2868867999932263,0.0032890764629568145,34244921.666666664,64067,48339050.87052246,7.972481100000247,7.955263099996955,0.02487537871327116,32512590.333333332,360311,45470195.151262544,0.13189170000259764,0.13200240000151098,0.0009700992796724642,32251748.666666668,63043,45521726.73645457,0.013625766669671672,0.013591099996119738,0.00023488230443527235,32249624.0,60059,45522942.017309174
generate_random_regular_graph,3471,13884,3471,13884,0.25,4.0,0.0023054755043227667,2210,1068,5,8,8,8.0,8.0,8.0,8.0,0.0,-0.0,2.7885866333332765,2.7884139999951003,0.0006719311845810488,34292654.666666664,556683,47814841.69884499,8.010974500003309,8.002347300003748,0.012564694836280884,32730078.333333332,608919,45426184.82520149,7.496981833333848,7.49309479999647,0.02070284196684519,32431923.333333332,264275,45557469.251555465,7.604044699997758,7.599526799996966,0.03263383392156151,32475825.333333332,306667,45526126.8185639
generate_dense_random_graph,3472,100220,3472,100220,0.03464378367591299,28.86520737327189,0.016632213986327797,1950,3007,2,33,87,57.73041474654378,58.0,53.0,63.0,0.12935944494971635,4.9370661739437915,4.927641533334584,4.942073800004437,0.024123352196117553,44701457.333333336,1280899,61511189.96635332,8.510371833331495,8.505278599986923,0.008487392587229985,33850502.666666664,1281647,46059515.38481241,3.278689233333959,3.286775700005819,0.023961583259138493,33169516.666666668,329123,46541227.992360495,3.0244632333293944,3.0159873999946285,0.018334634652796264,33168440.0,327979,46541685.50863196
generate_dense_random_graph,3473,401295,3473,401295,0.008654481117382474,115.54707745465016,0.06655937641396899,2535,2171,2,178,284,231.09415490930033,231.0,221.0,241.0,0.06497200587598716,5.923540836889971,3.4878148666709117,3.4751547000050778,0.025297394423816257,79664706.0,1723195,110331176.14056256,9.329334533336805,9.328094800002873,0.004552656097316793,36565530.666666664,1718543,49288402.71663194,2.952308166665413,2.960567299989634,0.0206965411440171,35606414.0,348819,49966785.68718498,7.0388636666612,7.030200599998352,0.02531618301103889,35600198.666666664,329875,49970867.43700825
generate_random_graph,3474,738009,3474,738009,0.004707259667565029,212.4378238341969,0.12233678308908545,499,774,2,360,492,424.8756476683938,425.0,412.0,438.0,0.045915785837660976,6.30545768278329,0.22008526667195838,0.21937679999973625,0.0013296656252298914,134623915.33333334,1044088,188910437.41538277,10.452906933331784,10.461845499987248,0.015383943484516249,62327897.333333336,1897111,85465522.26336768,2.0233924000009815,2.0344255000090925,0.016123245604431225,61251655.333333336,351987,86226708.68196832,1.4433512333392475,1.4455780999996932,0.005158803491862098,61249346.666666664,344795,86228034.97010638
generate_random_graph,3475,397930,3475,397930,0.008732691679441108,114.51223021582734,0.06592529085539858,717,1920,2,169,282,229.0244604316547,229.0,219.0,239.0,0.06415639363688216,5.898215952817901,0.43238346666718525,0.4313904000009643,0.0019714756737806596,74827539.33333333,1231224,104185723.7361893,9.336784666661211,9.339827799994964,0.004615011404412101,36503800.0,1633903,49353565.49281323,3.2265611666662153,3.235369100002572,0.01378500572459908,35609011.333333336,326003,49986445.93379652,0.8876925999987483,0.8893351000006078,0.002974596364182054,35567486.666666664,201227,50015478.01213791
generate_random_graph,3476,1140940,3476,1140940,0.0030466106894315214,328.2336018411968,0.18891142552011325,2850,2832,2,583,738,656.4672036823936,656.0,641.0,671.0,0.03528388521543166,6.541532304824628,14.157012800002121,14.214916900004027,0.08417947961496319,199277704.66666666,2035483,278943603.5899578,11.774051733339244,11.771885200010729,0.014601490410792431,95709996.0,2035511,132519858.70448193,5.086283366666369,5.083103500001016,0.011902060728194372,94551471.33333333,313723,133339210.99058193,2.4580532666683816,2.451493999993545,0.015923264196234535,94568898.66666667,367003,133326592.13088918
generate_delaunay_graph,3477,10408,3477,10408,0.33406994619523445,2.993385102099511,0.0017223159390676128,2180,2323,9,3,12,5.986770204199022,6.0,5.0,7.0,0.22607577885569147,2.460726579078291,6.418799633330006,6.43196829999215,0.023312541710619764,34083591.0,313331,47758365.353719994,8.320938466664908,8.334124800006975,0.043448389671175335,32585377.0,353063,45688333.43635518,5.958090666666976,5.96106200000213,0.024979090629995305,32491451.333333332,256387,45692206.00810206,3.1174441333375094,3.126020800002152,0.01232128990339096,32505198.666666668,277387,45682198.28966395
generate_2d_grid_graph,3478,6835,3478,6835,0.5088514996342356,1.9652098907418056,0.0011304054591554822,2102,1843,41,2,4,3.9304197814836113,4.0,4.0,4.0,0.06587562910493856,0.36846246424052764,9.28375876666784,9.265242800000124,0.030850344772176096,34590634.666666664,347787,48426710.898184836,8.002881366667376,8.003614500004915,0.003400447944860927,32611526.333333332,360607,45714645.32797563,5.961987933333148,5.958670799998799,0.024938577800805623,32540819.0,289843,45714708.48314422,1.8539074999959364,1.8508621999935713,0.004512098784013939,32438424.0,117915,45708124.79802055
generate_dense_random_graph,3479,433590,3479,433590,0.008023709033879932,124.63064098878988,0.07166799366807929,1956,992,2,197,311,249.26128197757976,249.0,239.0,259.0,0.06127306152305838,5.953217641035262,5.401637933333404,5.402258699992672,0.010328093274540436,82776574.0,1775275,114656943.23683472,9.470878199999182,9.47178820001136,0.003464178813652464,37084232.0,1777007,49931979.072177105,4.756789333332563,4.764612600003602,0.02512548403281521,36066440.666666664,298251,50651829.91343888,0.3930402666689285,0.39275510000879876,0.0014688625569742985,36034444.0,202443,50674135.72229559
generate_2d_grid_graph,3480,6842,3480,6842,0.5086232095878398,1.9660919540229884,0.001130262692741011,798,2258,44,2,4,3.932183908045977,4.0,4.0,4.0,0.0650937963796555,0.3617365383662592,6.1290584666712675,6.113801400002558,0.02503997148415775,34630962.333333336,305179,48544197.63283798,8.016608533333056,8.018700800006627,0.004984314677308136,32648539.666666668,360511,45767125.804447435,5.417484166668146,5.417947399997502,0.010083298195986906,32568605.666666668,280499,45767219.12949396,1.080311099998653,1.0801988000021083,0.0004588139572391064,32460402.666666668,95099,45771474.023142524
generate_dense_random_graph,3481,1140182,3481,1140182,0.0030530213597478296,327.5443837977593,0.1882438987343444,816,1403,2,571,737,655.0887675955186,655.0,640.0,671.0,0.03519850722353976,6.5402726790967165,5.9683031333358185,5.97218409999914,0.02552779084331671,211147438.0,2023027,295851615.28686523,11.795559466670966,11.758788000006462,0.05484379911534943,95622133.33333333,1985391,132449221.9104443,4.063215400000142,4.078645999994478,0.023680452618385386,94457438.0,219267,133272933.46256183,2.670868433332847,2.661300499996287,0.014894669389702544,94549193.33333333,347371,133312682.31406114
generate_random_graph,3482,419059,3482,419059,0.008309092514419211,120.35008615738082,0.0691468463989548,2329,691,2,184,293,240.70017231476163,241.0,231.0,251.0,0.06246299248982658,5.932943106200728,11.333333133331811,11.379174000001512,0.07107304425353325,76993691.33333333,1733331,106446022.70847134,9.462095733334232,9.457230700005312,0.013152539471907214,36894774.0,1745428,49711173.68685928,4.596678633335007,4.5862046999973245,0.025481141936435456,35916327.333333336,350291,50403225.03868947,0.25801686666576035,0.25707469999906607,0.0017390082499580714,35916474.666666664,201819,50508184.360414416
